ApplicationDocsID	ApplicationDocsTypeID	ApplNo	SubmissionType	SubmissionNo	ApplicationDocsTitle	ApplicationDocsURL	ApplicationDocsDate
4308	1	021087	SUPPL     	48	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/021087s048s049,021246s034s035ltr.pdf	2010-02-26 00:00:00
4309	1	021087	SUPPL     	56	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021087s056,021246s039ltr.pdf	2011-03-24 00:00:00
4310	1	021087	SUPPL     	60	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/021087Orig1s060,021246Orig1s043ltr.pdf	2014-11-28 00:00:00
4311	1	021087	SUPPL     	61	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/021087Orig1s061,021246Orig1s044ltr.pdf	2013-01-29 00:00:00
4312	1	021087	SUPPL     	62	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/021087Orig1s062,021246Orig1s045ltr.pdf	2012-12-21 00:00:00
4313	1	021087	SUPPL     	64	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/021087Orig1s064,021246Orig1s047ltr.pdf	2014-06-03 00:00:00
4314	1	021090	SUPPL     	4	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/021090s004LTR.pdf	2007-03-31 00:00:00
4315	1	021092	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/21092ltr.pdf	1999-12-17 00:00:00
4316	1	021093	SUPPL     	4	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/21093s004ltr.pdf	2004-12-30 00:00:00
4317	1	021093	SUPPL     	12	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/019888s049,021093s012ltr.pdf	2011-03-16 00:00:00
4318	1	021093	SUPPL     	13	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021093s013ltr.pdf	2011-06-17 00:00:00
4319	1	021093	SUPPL     	15	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/021093s015ltr.pdf	2012-04-02 00:00:00
4320	1	021093	SUPPL     	16	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/021093Orig1s016ltr.pdf	2015-02-10 00:00:00
4321	1	021093	SUPPL     	18	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/021093Orig1s018ltr.pdf	2013-04-30 00:00:00
4322	1	021093	SUPPL     	19	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/021093Orig1s019ltr.pdf	2016-02-11 00:00:00
4323	1	021097	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/21097ltr.pdf	2000-09-21 00:00:00
4324	1	021097	SUPPL     	7	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/21097s007,009ltr.pdf	2005-02-11 00:00:00
4325	1	021097	SUPPL     	13	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/021097s013,021892s003ltr.pdf	2009-03-27 00:00:00
4326	1	021097	SUPPL     	16	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/021097Orig1s016ltr.pdf	2013-03-08 00:00:00
4327	1	021098	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-098_Yasmin_Approv.pdf	2001-05-11 00:00:00
4328	1	021098	SUPPL     	5	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/21098se8-005ltr.pdf	2003-05-30 00:00:00
4329	1	021098	SUPPL     	17	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/021098s017ltr.pdf	2010-04-09 00:00:00
4330	1	021098	SUPPL     	19	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/021098s019ltr.pdf	2012-02-17 00:00:00
4331	1	021098	SUPPL     	23	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/021098Orig1s023,022532Orig1s006,022574Orig1s006,021676Orig1s014ltr.pdf	2015-06-03 00:00:00
4332	1	021103	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/21103ltr.pdf	2000-04-11 00:00:00
4333	1	021106	SUPPL     	36	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/021106Orig1s036ltr.pdf	2020-03-23 00:00:00
4334	1	021107	SUPPL     	5	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/21107s5ltr.pdf	2002-06-07 00:00:00
4335	1	021107	SUPPL     	8	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/21107scf008ltr.pdf	2003-12-24 00:00:00
4336	1	021107	SUPPL     	10	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/21107s010ltr.pdf	2005-02-08 00:00:00
4337	1	021107	SUPPL     	11	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/21107s011ltr.pdf	2005-02-23 00:00:00
4338	1	021107	SUPPL     	12	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021107s012ltr.pdf	2006-03-23 00:00:00
4339	1	021107	SUPPL     	13	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/021107s013ltr.pdf	2008-04-09 00:00:00
4340	1	021107	SUPPL     	16	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/021107s016ltr.pdf	2010-09-07 00:00:00
4341	1	021107	SUPPL     	25	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/021107Orig1s025ltr.pdf	2015-07-27 00:00:00
4342	1	021108	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/21108LTr.PDF	2000-08-31 00:00:00
4343	1	021108	SUPPL     	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/21108slr001ltr.pdf	2002-07-14 00:00:00
4344	1	021108	SUPPL     	15	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/021108Orig1s015ltr.pdf	2014-06-17 00:00:00
4345	1	021110	SUPPL     	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/21083slr5,7,8,9,10,21110slr1,5,7,9,10ltr.pdf	2003-01-23 00:00:00
4346	1	021110	SUPPL     	3	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/21110scf003ltr.pdf	2002-08-22 00:00:00
4347	1	021110	SUPPL     	4	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/21083se1-006,21110se1-004ltr.pdf	2003-04-18 00:00:00
4348	1	021110	SUPPL     	9	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/21083slr5,7,8,9,10,21110slr1,5,7,9,10ltr.pdf	2003-01-23 00:00:00
4349	1	021110	SUPPL     	27	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/021083s020,021,021110s027,028ltr.pdf	2005-07-08 00:00:00
4350	1	021110	SUPPL     	31	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/021083s022,023,021110s030,031ltr.pdf	2005-10-14 00:00:00
4351	1	021110	SUPPL     	32	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021083s024, s025, 021110s032, s034LTR.pdf	2006-06-06 00:00:00
4352	1	021110	SUPPL     	35	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/021083s026, 021110s035_ltr.pdf	2007-01-16 00:00:00
4353	1	021110	SUPPL     	37	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/021083s029, 021110s037ltr.pdf	2007-02-12 00:00:00
4354	1	021110	SUPPL     	45	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/021083s034,021110s045ltr.pdf	2007-10-22 00:00:00
4355	1	021110	SUPPL     	48	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/021083s036, s037, 021110s047, s048ltr.pdf	2008-03-10 00:00:00
4356	1	021110	SUPPL     	49	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/021083s038,021110s049ltr.pdf	2009-02-03 00:00:00
4357	1	021110	SUPPL     	51	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/021110s051,021083s041ltr.pdf	2009-11-10 00:00:00
4358	1	021110	SUPPL     	54	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/021083s042,s043,21110s053,s054ltr.pdf	2010-04-28 00:00:00
4359	1	021110	SUPPL     	55	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/021110s055s057,021083s044,s047ltr.pdf	2010-12-07 00:00:00
4360	1	021110	SUPPL     	56	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/021083s046,021110s056ltr.pdf	2010-07-08 00:00:00
4361	1	021110	SUPPL     	57	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/021110s055s057,021083s044,s047ltr.pdf	2010-12-07 00:00:00
4362	1	021110	SUPPL     	60	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021083s050,021110s060ltr.pdf	2011-06-09 00:00:00
4363	1	021110	SUPPL     	65	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/021083Orig1s051,021110Orig1s065ltr.pdf	2012-12-11 00:00:00
4364	1	021110	SUPPL     	67	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/021083Orig1s053,021110Orig1s067ltr.pdf	2013-03-08 00:00:00
4365	1	021112	SUPPL     	6	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/021112Orig1s006ltr.pdf	2012-12-26 00:00:00
4366	1	021112	SUPPL     	6	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/021112Orig1s006ltr.pdf	2013-01-28 00:00:00
4367	1	021113	SUPPL     	4	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/021113s004ltr.pdf	2005-11-18 00:00:00
4368	1	021113	SUPPL     	6	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/021113s006ltr.pdf	2008-10-21 00:00:00
4369	1	021113	SUPPL     	12	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/021113Orig1s012ltr.pdf	2012-10-22 00:00:00
4370	1	021113	SUPPL     	17	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/021113Orig1s017ltr.pdf	2014-12-05 00:00:00
4371	1	021114	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/021114_Betaxon_approv.pdf	2004-10-26 00:00:00
4372	1	021116	SUPPL     	6	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021116s006ltr.pdf	2006-03-23 00:00:00
4373	1	021119	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/21119ltr.pdf	2000-04-12 00:00:00
4374	1	021119	SUPPL     	5	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/21119slr005ltr.pdf	2002-12-09 00:00:00
4375	1	021119	SUPPL     	10	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/21119slr006,scp010ltr.pdf	2004-03-02 00:00:00
4376	1	021119	SUPPL     	13	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/021119se8-013ltr.pdf	2008-07-01 00:00:00
4377	1	021119	SUPPL     	21	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/021119s021ltr.pdf	2007-04-09 00:00:00
4378	1	021120	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21120.pdf_Novantrone_Approv.pdf	2004-06-10 00:00:00
4379	1	021121	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/21121ltr.pdf	2000-08-01 00:00:00
4380	1	021121	SUPPL     	15	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/021121s015, 021121se5-017ltr.pdf	2008-07-01 00:00:00
4381	1	021121	SUPPL     	22	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/021121s022ltr.pdf	2010-01-25 00:00:00
4382	1	021121	SUPPL     	27	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/021121s026,021121s027ltr.pdf	2010-11-30 00:00:00
4383	1	021121	SUPPL     	31	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/021121Orig1s031ltr.pdf	2013-06-14 00:00:00
4384	1	021123	SUPPL     	5	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021123s005ltr.pdf	2011-06-28 00:00:00
4385	1	021124	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/21124ltr.pdf	2000-03-17 00:00:00
4386	1	021124	SUPPL     	8	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/021124s008ltr.pdf	2009-06-17 00:00:00
4387	1	021124	SUPPL     	9	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/021124s009ltr.pdf	2010-02-22 00:00:00
4388	1	021124	SUPPL     	11	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/021124s011ltr.pdf	2012-03-26 00:00:00
4389	1	021124	SUPPL     	13	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/021124Orig1s013ltr.pdf	2013-11-15 00:00:00
4390	1	021127	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/21127ltr.pdf	2000-05-22 00:00:00
4391	1	021127	SUPPL     	3	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/21127s003ltr.pdf	2004-09-03 00:00:00
4392	1	021127	SUPPL     	7	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/21127slr007,008ltr.pdf	2004-05-04 00:00:00
4393	1	021127	SUPPL     	13	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/021127s013ltr.pdf	2008-07-08 00:00:00
4394	1	021128	SUPPL     	6	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/021128s006ltr.pdf	2005-04-28 00:00:00
4395	1	021129	SUPPL     	10	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20235se8-023,20882se8-009,21129se8-010ltr.pdf	2004-06-10 00:00:00
4396	1	021129	SUPPL     	20	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020235s035, 020882s021, 021129s020LTR.pdf	2006-05-05 00:00:00
4397	1	021129	SUPPL     	22	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/020235s036,020882s022,021129s022ltr.pdf	2011-03-07 00:00:00
4398	1	021129	SUPPL     	33	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/020235s050,020882s035,021129s033ltr.pdf	2011-08-12 00:00:00
4399	1	021129	SUPPL     	35	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/020235Orig1s054,s055,s056,020882Orig1s038,s039,s040,021129Orig1s035,s036,s037ltr.pdf	2013-05-07 00:00:00
4400	1	021129	SUPPL     	36	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/020235Orig1s054,s055,s056,020882Orig1s038,s039,s040,021129Orig1s035,s036,s037ltr.pdf	2013-05-07 00:00:00
4401	1	021129	SUPPL     	39	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/020235Orig1s057,020882Orig1s041,021129Orig1s039ltr.pdf	2014-08-20 00:00:00
4402	1	021129	SUPPL     	42	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/020235Orig1s060,020882s043,021129Orig1s042ltr.pdf	2015-09-17 00:00:00
4403	1	021129	SUPPL     	43	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/020235Orig1s061,020882Orig1s044,021129Orig1s043ltr.pdf	2015-04-22 00:00:00
4404	1	021130	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/21130ltr.pdf	2000-04-18 00:00:00
4405	1	021130	SUPPL     	6	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/21130se5-006,21131se5-007,21132se5-006ltr.pdf	2004-06-25 00:00:00
4406	1	021130	SUPPL     	10	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/021130s010,021131s011,021132s010ltr.pdf	2005-11-08 00:00:00
4407	1	021130	SUPPL     	12	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/021130s012,021131s012,021132s012ltr.pdf	2007-05-01 00:00:00
4408	1	021130	SUPPL     	20	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/021130s020,021131s017,021132s018ltr.pdf	2010-01-26 00:00:00
4409	1	021130	SUPPL     	22	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/021131s020,s021132s021,021130s022ltr.pdf	2010-07-23 00:00:00
4410	1	021130	SUPPL     	23	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/021130Orig1s023,s024,021131Origs021,s022,021132Orig1s022,s023ltr.pdf	2013-05-07 00:00:00
4411	1	021130	SUPPL     	24	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/021130Orig1s023,s024,021131Origs021,s022,021132Orig1s022,s023ltr.pdf	2013-05-07 00:00:00
4412	1	021130	SUPPL     	32	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/021130Orig1s032,021131Orig1s026,021132Orig1s031ltr.pdf	2014-01-28 00:00:00
4413	1	021131	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/21130ltr.pdf	2000-04-18 00:00:00
4414	1	021131	SUPPL     	3	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/21132se5-003,21131se5-003,21130se5-003ltr.pdf	2004-07-01 00:00:00
4415	1	021131	SUPPL     	4	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/21130se8-004,21131se8-004,21132se8-004ltr.pdf	2003-07-28 00:00:00
4416	1	021131	SUPPL     	7	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/21130se5-006,21131se5-007,21132se5-006ltr.pdf	2004-06-25 00:00:00
4417	1	021131	SUPPL     	11	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/021130s010,021131s011,021132s010ltr.pdf	2005-11-08 00:00:00
4418	1	021131	SUPPL     	12	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/021130s012,021131s012,021132s012ltr.pdf	2007-05-01 00:00:00
4419	1	021131	SUPPL     	13	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/021130s016,s017,021131s013,s014,021132s014,s015ltr.pdf	2008-06-24 00:00:00
4420	1	021131	SUPPL     	14	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/021130s016,s017,021131s013,s014,021132s014,s015ltr.pdf	2008-06-24 00:00:00
4421	1	021131	SUPPL     	20	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/021131s020,s021132s021,021130s022ltr.pdf	2010-07-23 00:00:00
4422	1	021131	SUPPL     	22	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/021130Orig1s023,s024,021131Origs021,s022,021132Orig1s022,s023ltr.pdf	2013-05-07 00:00:00
4423	1	021131	SUPPL     	26	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/021130Orig1s032,021131Orig1s026,021132Orig1s031ltr.pdf	2014-01-28 00:00:00
4424	1	021131	SUPPL     	29	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/021130Orig1s035,021131Orig1s029,021132Orig1s034ltr.pdf	2015-06-10 00:00:00
4425	1	021132	SUPPL     	2	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/21130slr002,21131slr002,21132slr002ltr.pdf	2004-07-01 00:00:00
4426	1	021132	SUPPL     	6	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/21130se5-006,21131se5-007,21132se5-006ltr.pdf	2004-06-25 00:00:00
4427	1	021132	SUPPL     	9	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/021130s008,009,021131s009,010,021132s008,009ltr.pdf	2005-05-17 00:00:00
4428	1	021132	SUPPL     	10	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/021130s010,021131s011,021132s010ltr.pdf	2005-11-08 00:00:00
4429	1	021132	SUPPL     	15	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/021130s016,s017,021131s013, s014,021132s014,s015ltr.pdf	2008-06-24 00:00:00
4430	1	021132	SUPPL     	21	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/021131s020,s021132s021,021130s022ltr.pdf	2010-07-23 00:00:00
4431	1	021132	SUPPL     	23	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/021130Orig1s023,s024,021131Origs021,s022,021132Orig1s022,s023ltr.pdf	2013-05-07 00:00:00
4432	1	021132	SUPPL     	27	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/021130s028,021131s024,021132s027ltr.pdf	2012-02-15 00:00:00
4433	1	021132	SUPPL     	34	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/021130Orig1s035,021131Orig1s029,021132Orig1s034ltr.pdf	2015-06-10 00:00:00
4434	1	021134	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/21134ltr.pdf	2000-05-01 00:00:00
4435	1	021134	SUPPL     	4	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/021134s004ltr.pdf	2010-07-21 00:00:00
4436	1	021135	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/21135ltr.pdf	2000-11-13 00:00:00
4437	1	021135	SUPPL     	5	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/21135se2-005ltr.pdf	2003-06-08 00:00:00
4438	1	021135	SUPPL     	13	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/021135s013ltr.pdf	2005-10-19 00:00:00
4439	1	021136	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/21136ltr.pdf	2004-06-17 00:00:00
4440	1	021136	SUPPL     	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/21136se1-001ltr.pdf	2004-06-17 00:00:00
4441	1	021136	SUPPL     	11	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/021136s011ltr.pdf	2005-09-15 00:00:00
4442	1	021140	SUPPL     	2	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/21140slr002ltr.pdf	2004-06-07 00:00:00
4443	1	021140	SUPPL     	3	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/19487slr021,19860slr020,20606slr009,21140slr003ltr.pdf	2004-06-16 00:00:00
4444	1	021140	SUPPL     	12	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/021140s012ltr.pdf	2007-09-25 00:00:00
4445	1	021140	SUPPL     	20	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/021140Orig1s020ltr.pdf	2015-03-19 00:00:00
4446	1	021141	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/21176ltr.pdf	2000-05-26 00:00:00
4447	1	021142	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/21142ltr.pdf	2000-05-26 00:00:00
4448	1	021142	SUPPL     	4	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/21142se1-004ltr.pdf	2002-12-20 00:00:00
4449	1	021142	SUPPL     	7	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/21142scm007ltr.pdf	2003-07-28 00:00:00
4450	1	021142	SUPPL     	19	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/021142Orig1s019ltr.pdf	2014-04-24 00:00:00
4451	1	021143	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/21143ltr.pdf	2000-04-12 00:00:00
4452	1	021144	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/21144ltr.pdf	2004-04-07 00:00:00
4453	1	021144	SUPPL     	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/21144s001,003ltr.pdf	2005-02-11 00:00:00
4454	1	021144	SUPPL     	11	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021144s011ltr.pdf	2006-07-03 00:00:00
4455	1	021144	SUPPL     	12	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/021144s012ltr.pdf	2007-02-23 00:00:00
4456	1	021144	SUPPL     	14	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/021144s013,s014ltr.pdf	2010-12-10 00:00:00
4457	1	021144	SUPPL     	15	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021144s015ltr.pdf	2011-06-29 00:00:00
4458	1	021144	SUPPL     	19	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/021144Orig1s019ltr.pdf	2015-11-09 00:00:00
4459	1	021146	SUPPL     	15	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/021146Orig1s015ltr.pdf	2015-11-04 00:00:00
4460	14	021148	ORIG      	1	This Former NDA Was Deemed To Be a BLA on March 23, 2020.	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=faq.page#nda_bla	2020-03-23 00:00:00
