ApplNo	ApplType	ApplPublicNotes	SponsorName
062690	ANDA		GLAXOSMITHKLINE
062691	ANDA		GLAXOSMITHKLINE
062692	ANDA		HIKMA
062693	ANDA		TEVA
062695	ANDA		TEVA
062696	ANDA		QUAD PHARMS
062697	ANDA		BAYER PHARMS
062698	ANDA		ANI PHARMS
062702	ANDA		TEVA
062703	ANDA		TEVA
062707	ANDA		LILLY
062711	ANDA		ELKINS SINN
062713	ANDA		BELCHER PHARMS
062714	ANDA		ALCON PHARMS LTD
062716	ANDA		STERISCIENCE
062717	ANDA		WYETH AYERST
062718	ANDA		WYETH AYERST
062719	ANDA		ISTITUTO BIO ITA SPA
062720	ANDA		HIKMA
062721	ANDA		ALCON PHARMS LTD
062723	ANDA		ABRAXIS PHARM
062724	ANDA		APOTHECON
062726	ANDA		APOTHECON
062727	ANDA		GLAXOSMITHKLINE
062728	ANDA		ABRAXIS PHARM
062730	ANDA		BAXTER HLTHCARE
062731	ANDA		ALPHARMA US PHARMS
062732	ANDA		SANDOZ
062733	ANDA		COSETTE
062736	ANDA		GLAXOSMITHKLINE
062737	ANDA		SANDOZ
062738	ANDA		SANDOZ
062739	ANDA		LILLY
062745	ANDA		LILLY
062746	ANDA		ARBOR PHARMS LLC
062747	ANDA		ABRAXIS PHARM
062748	ANDA		WESTWOOD SQUIBB
062750	ANDA		WYETH PHARMS INC
062751	ANDA		IVAX SUB TEVA PHARMS
062752	ANDA		CHARTWELL TETRA
062755	ANDA		GLAXOSMITHKLINE
062756	ANDA		MERCK
062757	ANDA		MYLAN INSTITUTIONAL
062758	ANDA		ALRA
062759	ANDA		BARR
062760	ANDA		TEVA
062761	ANDA		TEVA
062762	ANDA		IVAX SUB TEVA PHARMS
062763	ANDA		INTERPHARM
062764	ANDA		INTERPHARM
062766	ANDA		IVAX SUB TEVA PHARMS
062767	ANDA		TEVA
062768	ANDA		TEVA
062772	ANDA		HQ SPECLT PHARMA
062773	ANDA		BARR
062774	ANDA		TEVA PHARMS
062775	ANDA		BARR
062776	ANDA		COSETTE
062777	ANDA		BARR
062778	ANDA		BARR
062779	ANDA		VITARINE
062781	ANDA		VITARINE
062784	ANDA		QUAD PHARMS
062788	ANDA		WATSON LABS
062791	ANDA		SUN PHARM INDS (IN)
062795	ANDA		QUAD PHARMS
062797	ANDA		ISTITUTO BIO ITA SPA
062798	ANDA		ISTITUTO BIO ITA SPA
062799	ANDA		COMBE
062800	ANDA		ALMAJECT
062801	ANDA		ALMAJECT
062803	ANDA		PFIZER
062806	ANDA		HIKMA
062807	ANDA		HIKMA
062809	ANDA		PUREPAC PHARM
062811	ANDA		G AND W LABS INC
062812	ANDA		STERISCIENCE
062813	ANDA		VITARINE
062814	ANDA		B BRAUN
062816	ANDA		WATSON LABS INC
062818	ANDA		IPHARM
062819	ANDA		SOLOPAK
062821	ANDA		TEVA
062822	ANDA		MONARCH PHARMS
062823	ANDA		TEVA
062825	ANDA		WOCKHARDT BIO AG
062826	ANDA		BARR
062827	ANDA		BARR
062831	ANDA		SANDOZ
062832	ANDA		DASTECH GENERICS
062833	ANDA		NASKA
062835	ANDA		MORTON GROVE
062838	ANDA		SUN PHARM INDUSTRIES
062840	ANDA		ACTAVIS MID ATLANTIC
062844	ANDA		WATSON LABS INC
062845	ANDA		QUAD PHARMS
062847	ANDA		MYLAN
062849	ANDA		NASKA
062850	ANDA		BARR
062851	ANDA		BARR
062852	ANDA		SOLOPAK
062853	ANDA		TEVA
062854	ANDA		TEVA
062856	ANDA		WATSON LABS INC
062857	ANDA		NASKA
062858	ANDA		BARR
062859	ANDA		BARR
062860	ANDA		APOTHECON
062863	ANDA		VITARINE
062867	ANDA		TEVA
062869	ANDA		STEVENS J
062870	ANDA		STEVENS J
062871	ANDA		YOSHITOMI
062872	ANDA		YOSHITOMI
062873	ANDA		TEVA
062874	ANDA		SANDOZ INC
062876	ANDA		TARO
062877	ANDA		QUAD PHARMS
062879	ANDA		HIKMA
062881	ANDA		STRIDES PHARMA
062882	ANDA		STRIDES PHARMA
062883	ANDA		STRIDES PHARMA
062884	ANDA		STRIDES PHARMA
062885	ANDA		APOTHECON
062888	ANDA		APOTHECON
062889	ANDA		HIKMA
062894	ANDA		BEDFORD
062895	ANDA		TEVA
062900	ANDA		WATSON LABS
062901	ANDA		PFIZER
062905	ANDA		LOCH
062908	ANDA		BRISTOL MYERS SQUIBB
062911	ANDA		HOSPIRA
062912	ANDA		HOSPIRA
062913	ANDA		MARSAM PHARMS LLC
062921	ANDA		HIKMA
062926	ANDA		BRISTOL MYERS SQUIBB
062927	ANDA		DAVA PHARMS INC
062928	ANDA		IGI LABS INC
062930	ANDA		VINTAGE PHARMS
062931	ANDA		HOSPIRA
062932	ANDA		PACO
062933	ANDA		HOSPIRA
062935	ANDA		STRIDES PHARMA
062936	ANDA		STRIDES PHARMA
062938	ANDA		PADAGIS US
062943	ANDA		ALMAJECT
062944	ANDA		BOCA PHARMA LLC
062945	ANDA		WATSON LABS INC
062946	ANDA		TEVA
062949	ANDA		ACTAVIS MID ATLANTIC
062953	ANDA		HIKMA
062956	ANDA		PHARMACIA AND UPJOHN
062957	ANDA		ALPHARMA US PHARMS
062961	ANDA		APOTHECON
062973	ANDA		APOTHECON
062974	ANDA		APOTHECON
062975	ANDA		HIKMA
062978	ANDA		TEVA
062981	ANDA		STRIDES PHARMA
062982	ANDA		DAVA PHARMS INC
062984	ANDA		WATSON LABS INC
062986	ANDA		APOTHECON
062987	ANDA		APOTHECON
062988	ANDA		DR REDDYS
062989	ANDA		DR REDDYS
062991	ANDA		WATSON LABS INC
062992	ANDA		WEST-WARD PHARMS INT
062993	ANDA		BAXTER HLTHCARE
062994	ANDA		WATSON LABS INC
062999	ANDA		BARR
063000	ANDA		XGEN PHARMS
063001	ANDA		TEVA
063002	ANDA		BAXTER HLTHCARE
063008	ANDA		WATSON LABS INC
063009	ANDA		ZYDUS
063010	ANDA		ALPHARMA US PHARMS
063011	ANDA		ZYDUS
063014	ANDA		WATSON LABS INC
063016	ANDA		TEVA PHARMS
063017	ANDA		PUREPAC PHARM
063018	ANDA		TEVA PHARMS
063021	ANDA		LOCH
063022	ANDA		LOCH
063023	ANDA		TEVA
063024	ANDA		TEVA
063025	ANDA		LOCH
063027	ANDA		TEVA
063028	ANDA		BARR
063029	ANDA		COSETTE
063030	ANDA		TEVA
063031	ANDA		TEVA
063038	ANDA		PADAGIS US
063041	ANDA		TEVA PARENTERAL
063063	ANDA		APOTHECON
063065	ANDA		WATSON LABS
063067	ANDA		ALVOGEN
063068	ANDA		HIKMA
063076	ANDA		HOSPIRA
063079	ANDA		WATSON LABS
063080	ANDA		HOSPIRA
063081	ANDA		HOSPIRA
063082	ANDA		WATSON LABS
063083	ANDA		WATSON LABS
063086	ANDA		BARR
063092	ANDA		WARNER CHILCOTT
063097	ANDA		PHARMACHEMIE BV
063098	ANDA		BARR
063099	ANDA		APOTHECON
063100	ANDA		TEVA PHARMS USA
063106	ANDA		TEVA PARENTERAL
063107	ANDA		ALTANA
063111	ANDA		HOSPIRA
063112	ANDA		HOSPIRA
063113	ANDA		HIKMA
063116	ANDA		HOSPIRA
063117	ANDA		HIKMA
063118	ANDA		HIKMA
063119	ANDA		IGI LABS INC
063120	ANDA		IGI LABS INC
063121	ANDA		IGI LABS INC
063122	ANDA		IGI LABS INC
063127	ANDA		HIKMA
063128	ANDA		HIKMA
063142	ANDA		HQ SPECLT PHARMA
063147	ANDA		HANFORD GC
063149	ANDA		TEVA PARENTERAL
063161	ANDA		HOSPIRA
063163	ANDA		BEDFORD
063165	ANDA		PFIZER
063167	ANDA		IGI LABS INC
063169	ANDA		IGI LABS INC
063176	ANDA		ALCON PHARMS LTD
063179	ANDA		ANI PHARMS
063180	ANDA		WATSON LABS
063181	ANDA		WATSON LABS TEVA
063182	ANDA		MYLAN INSTITUTIONAL
063186	ANDA		APOTHECON
063187	ANDA		PLIVA
063206	ANDA		XGEN PHARMS
063207	ANDA		FACTA FARMA
063208	ANDA		STERI PHARMA
063209	ANDA		FACTA FARMA
063211	ANDA		PADAGIS US
063214	ANDA		FACTA FARMA
063216	ANDA		STERI PHARMA
063221	ANDA		BAXTER HLTHCARE
063239	ANDA		HOFFMANN LA ROCHE
063253	ANDA		TEVA PARENTERAL
063263	ANDA		HOSPIRA
063264	ANDA		HOSPIRA
063265	ANDA		ABBOTT
063266	ANDA		ABBOTT
063274	ANDA		HIKMA
063275	ANDA		HIKMA
063277	ANDA		FRESENIUS KABI USA
063282	ANDA		TEVA PARENTERAL
063283	ANDA		HOSPIRA
063293	ANDA		TELIGENT
063294	ANDA		ASTELLAS
063295	ANDA		GLAXOSMITHKLINE
063304	ANDA		WOCKHARDT BIO AG
063305	ANDA		TARO
063313	ANDA		HIKMA
063315	ANDA		HIKMA
063321	ANDA		LEDERLE
063322	ANDA		GLAXOSMITHKLINE
063329	ANDA		PADAGIS US
063333	ANDA		PFIZER
063336	ANDA		PHARMACHEMIE BV
063350	ANDA		HOSPIRA
064006	ANDA		GLAXOSMITHKLINE
064008	ANDA		GLAXOSMITHKLINE
064013	ANDA		TEVA
064021	ANDA		APOTHECON
064022	ANDA		TARO
064026	ANDA		APOTHECON
064028	ANDA		AKORN
064030	ANDA		AKORN
064031	ANDA		TEVA
064032	ANDA		HOSPIRA
064033	ANDA		GLAXOSMITHKLINE
064035	ANDA		WATSON LABS INC
064036	ANDA		WATSON LABS INC
064039	ANDA		BAUSCH AND LOMB
064042	ANDA		AKORN
064045	ANDA		TEVA PHARMS USA
064046	ANDA		BAUSCH AND LOMB
064047	ANDA		BAUSCH AND LOMB
064048	ANDA		BAUSCH AND LOMB
064050	ANDA		PADAGIS US
064052	ANDA		BAUSCH AND LOMB
064053	ANDA		BAUSCH AND LOMB
064054	ANDA		COSETTE
064055	ANDA		BAUSCH AND LOMB
064056	ANDA		COSETTE
064061	ANDA		IVAX SUB TEVA PHARMS
064062	ANDA		TEVA PARENTERAL
064063	ANDA		BAUSCH AND LOMB
064064	ANDA		BAUSCH AND LOMB
064065	ANDA		BAUSCH AND LOMB
064067	ANDA		BAUSCH AND LOMB
064068	ANDA		BAUSCH AND LOMB
064070	ANDA		IVAX SUB TEVA PHARMS
064071	ANDA		SANDOZ
064076	ANDA		SANDOZ
064081	ANDA		TEVA
064082	ANDA		SANDOZ
064084	ANDA		TEVA PARENTERAL
064085	ANDA		IVAX SUB TEVA PHARMS
064086	ANDA		IVAX SUB TEVA PHARMS
064087	ANDA		IVAX SUB TEVA PHARMS
064093	ANDA		AKORN
064096	ANDA		AKORN
064097	ANDA		HIKMA
064098	ANDA		HOSPIRA
064099	ANDA		HOSPIRA
064101	ANDA		AKORN
064103	ANDA		HIKMA
064106	ANDA		HOSPIRA
064107	ANDA		DAVA PHARMS INC
064108	ANDA		NOVAST LABS
064110	ANDA		DAVA PHARMS INC
064114	ANDA		DAVA PHARMS INC
064115	ANDA		DAVA PHARMS INC
064116	ANDA		DAVA PHARMS INC
064117	ANDA		HIKMA
064118	ANDA		PADAGIS US
064120	ANDA		BAUSCH AND LOMB
064124	ANDA		ACS DOBFAR SPA
064125	ANDA		ACS DOBFAR SPA
064126	ANDA		PADAGIS US
064127	ANDA		RENAISSANCE PHARMA
064128	ANDA		MYLAN
064131	ANDA		APOTHECON
064134	ANDA		BAUSCH AND LOMB
064135	ANDA		BAUSCH AND LOMB
064136	ANDA		PADAGIS US
064139	ANDA		STRIDES PHARMA
064140	ANDA		TEVA PHARMS USA
064141	ANDA		ABBOTT
064142	ANDA		VISTAPHARM
064144	ANDA		ACCORD HLTHCARE
064145	ANDA		TEVA
064146	ANDA		HOSPIRA
064148	ANDA		HERITAGE PHARMA
064150	ANDA		SANDOZ
064153	ANDA		X GEN PHARMS
064155	ANDA		RANBAXY
064156	ANDA		RANBAXY
064159	ANDA		FOUGERA PHARMS INC
064160	ANDA		FOUGERA PHARMS
064163	ANDA		AKORN
064164	ANDA		RANBAXY
064165	ANDA		RANBAXY
064166	ANDA		RANBAXY
064169	ANDA		FRESENIUS KABI USA
064170	ANDA		FRESENIUS KABI USA
064171	ANDA		SUN PHARM INDS INC
064180	ANDA		HIKMA
064184	ANDA		FOUGERA PHARMS
064187	ANDA		FOUGERA PHARMS
064191	ANDA		TEVA PHARMS
064192	ANDA		TEVA PHARMS
064200	ANDA		FRESENIUS KABI USA
064201	ANDA		FRESENIUS KABI USA
064204	ANDA		WATSON LABS INC
064205	ANDA		WATSON LABS INC
064206	ANDA		WATSON LABS INC
064207	ANDA		WATSON LABS INC
064210	ANDA		XGEN PHARMS
064211	ANDA		SANDOZ INC
064212	ANDA		TEVA PARENTERAL
064216	ANDA		XGEN PHARMS
064217	ANDA		HIKMA
065000	ANDA		FRESENIUS KABI USA
065001	ANDA		FRESENIUS KABI USA
065002	ANDA		FRESENIUS KABI USA
065003	ANDA		ABBVIE
065004	ANDA		HIKMA
065005	ANDA		IMPAX LABS
065006	ANDA		AKORN
065007	ANDA		SUN PHARM INDS LTD
065009	ANDA		MYLAN
065010	ANDA		X GEN PHARMS
065011	ANDA		FRESENIUS KABI USA
065012	ANDA		FRESENIUS KABI USA
065013	ANDA		XGEN PHARMS
065015	ANDA		RANBAXY LABS LTD
065016	ANDA		SUN PHARM INDS LTD
065017	ANDA		SANDOZ
065018	ANDA		RANBAXY
065021	ANDA		SUN PHARM INDS LTD
065022	ANDA		PADAGIS US
065024	ANDA		FERA PHARMS LLC
065025	ANDA		ABBVIE
065026	ANDA		FERA PHARMS
065027	ANDA		ABBOTT LABS
065028	ANDA		AKORN
065031	ANDA		HOSPIRA
065032	ANDA		SANDOZ INC
065033	ANDA		TEVA PHARMS USA
065034	ANDA		FRESENIUS KABI USA
065035	ANDA		TEVA PHARMS USA
065036	ANDA		TEVA PHARMS USA
065037	ANDA		TEVA PARENTERAL
065040	ANDA		APOTEX
065041	ANDA		WATSON LABS
065042	ANDA		HIKMA
065043	ANDA		RANBAXY LABS LTD
065044	ANDA		MAYNE PHARMA
065046	ANDA		HIKMA FARMACEUTICA
065047	ANDA		HIKMA FARMACEUTICA
065048	ANDA		HIKMA FARMACEUTICA
065049	ANDA		PADAGIS US
065050	ANDA		HIKMA
065051	ANDA		HIKMA
065053	ANDA		SUN PHARM INDS LTD
065054	ANDA		MAYNE PHARMA
065055	ANDA		STRIDES PHARMA
065056	ANDA		TEVA
065057	ANDA		WORLD GEN
065058	ANDA		TEVA
065059	ANDA		SUN PHARM INDS LTD
065060	ANDA		SUN PHARM INDS LTD
065061	ANDA		SUN PHARM INDS LTD
065062	ANDA		TORRENT
065063	ANDA		SANDOZ
065064	ANDA		SANDOZ
065065	ANDA		SANDOZ
065066	ANDA		SANDOZ
065067	ANDA		FOUGERA PHARMS
065068	ANDA		SANDOZ
065069	ANDA		APOTEX
065070	ANDA		STRIDES PHARMA
065071	ANDA		HIKMA
065072	ANDA		HIKMA
065074	ANDA		HIKMA
065076	ANDA		HIKMA
065078	ANDA		IVAX SUB TEVA PHARMS
065079	ANDA		SANDOZ
065080	ANDA		RANBAXY LABS LTD
065081	ANDA		SUN PHARM INDS LTD
065082	ANDA		SUN PHARM INDS LTD
065083	ANDA		SUN PHARM INDS LTD
065085	ANDA		TEVA
065087	ANDA		APOTEX INC
065088	ANDA		AKORN
065089	ANDA		TEVA
065092	ANDA		RANBAXY LABS LTD
065093	ANDA		SANDOZ INC
065094	ANDA		IMPAX LABS
065095	ANDA		HIKMA INTL PHARMS
065096	ANDA		TEVA PHARMS USA
065098	ANDA		SANDOZ INC
065100	ANDA		RANBAXY LABS LTD
065101	ANDA		TEVA
065102	ANDA		SUN PHARM INDS LTD
065103	ANDA		HIKMA INTL PHARMS
065106	ANDA		XGEN PHARMS
065108	ANDA		XGEN PHARMS
065109	ANDA		SUN PHARM INDS LTD
065110	ANDA		IVAX SUB TEVA PHARMS
065111	ANDA		FRESENIUS KABI USA
065112	ANDA		TOLMAR
065113	ANDA		SUN PHARM INDS LTD
065114	ANDA		ISTITUTO BIO ITA SPA
065115	ANDA		SUN PHARM INDS LTD
065116	ANDA		FRESENIUS KABI USA
065117	ANDA		SANDOZ INC
065118	ANDA		SUN PHARM INDS LTD
065119	ANDA		TEVA
065120	ANDA		FRESENIUS KABI USA
065121	ANDA		PADAGIS US
065122	ANDA		FRESENIUS KABI USA
065123	ANDA		PADAGIS ISRAEL
065124	ANDA		LUPIN
065125	ANDA		LUPIN
065126	ANDA		FOSUN PHARMA
065129	ANDA		LUPIN PHARMS
065130	ANDA		LUPIN PHARMS
065131	ANDA		STRIDES PHARMA
065132	ANDA		SUN PHARM INDS LTD
065133	ANDA		WOCKHARDT BIO AG
065134	ANDA		SUN PHARM INDUSTRIES
065135	ANDA		LUPIN
065136	ANDA		SANDOZ
065137	ANDA		IVAX SUB TEVA PHARMS
065138	ANDA		LUPIN
065139	ANDA		FOUGERA PHARMS
065141	ANDA		SAMSON MEDCL
065143	ANDA		HIKMA FARMACEUTICA
065144	ANDA		SANDOZ
065145	ANDA		ACTAVIS LABS FL INC
065146	ANDA		YUNG SHIN PHARM
065148	ANDA		GENUS
065149	ANDA		HQ SPECLT PHARMA
065150	ANDA		TEVA
065151	ANDA		PADAGIS US
065152	ANDA		CHARTWELL RX
065153	ANDA		TEVA
065154	ANDA		MAYNE PHARMA
065155	ANDA		TEVA
065156	ANDA		TORRENT
065157	ANDA		ISTITUTO BIO ITA SPA
065159	ANDA		RANBAXY LABS LTD
065161	ANDA		SUN PHARM INDS LTD
065162	ANDA		TEVA
065163	ANDA		HERITAGE PHARMA
065166	ANDA		WOCKHARDT
065167	ANDA		PHARM ASSOC
065168	ANDA		SANDOZ
065169	ANDA		SANDOZ
065170	ANDA		TARO
065171	ANDA		BARR
065173	ANDA		HERITAGE PHARMS
065174	ANDA		SUN PHARM INDS LTD
065175	ANDA		XGEN PHARMS
065176	ANDA		HQ SPECLT PHARMA
065177	ANDA		NEXUS PHARMS
065178	ANDA		HIKMA
065179	ANDA		FRESENIUS KABI USA
065180	ANDA		WOCKHARDT
065182	ANDA		EPIC PHARMA LLC
065183	ANDA		UPSHER SMITH LABS
065184	ANDA		TARO PHARM INDS
065185	ANDA		FRESENIUS KABI USA
065187	ANDA		AMRING PHARMS
065188	ANDA		HQ SPECLT PHARMA
065189	ANDA		SANDOZ
065190	ANDA		ANI PHARMS
065191	ANDA		HIKMA PHARMS
065192	ANDA		FOUGERA PHARMS
065193	ANDA		TEVA
065194	ANDA		EPIC PHARMA LLC
065195	ANDA		MYLAN
065196	ANDA		WOCKHARDT
065197	ANDA		WOCKHARDT
065198	ANDA		RANBAXY LABS LTD
065200	ANDA		CHARTWELL RX
065201	ANDA		PHARMACHEMIE BV
065202	ANDA		RANBAXY LABS LTD
065203	ANDA		MAYNE PHARMA INC
065204	ANDA		SANDOZ INC
065205	ANDA		TEVA
065206	ANDA		HIKMA
065207	ANDA		SUN PHARM INDS LTD
065208	ANDA		TEVA
065209	ANDA		SANDOZ
065210	ANDA		RANBAXY
065211	ANDA		SANDOZ
065212	ANDA		SANDOZ
065213	ANDA		AKORN
065214	NDA		B BRAUN
065215	ANDA		HIKMA
065216	ANDA		AMRING PHARMS
065217	ANDA		ZYDUS PHARMS USA
065218	ANDA		PLIVA
065219	ANDA		AMRING PHARMS
065220	ANDA		XGEN PHARMS
065221	ANDA		HIKMA INTL PHARMS
065222	ANDA		ISTITUTO BIO ITA SPA
065223	ANDA		PLIVA
065224	ANDA		BAXTER HLTHCARE
065225	ANDA		PLIVA
065226	ANDA		HOSPIRA INC
065227	ANDA		TEVA PHARMS USA
065228	ANDA		SANDOZ
065229	ANDA		LUPIN
065230	ANDA		HOSPIRA INC
065231	ANDA		HOSPIRA INC
065232	ANDA		HOSPIRA INC
065234	ANDA		LUPIN
065235	ANDA		CHARTWELL RX
065236	ANDA		CHARTWELL RX
065238	ANDA		HIKMA FARMACEUTICA
065239	ANDA		HIKMA FARMACEUTICA
065240	ANDA		SANDOZ
065241	ANDA		SANDOZ
065242	ANDA		LANNETT
065243	ANDA		LANNETT CO INC
065244	ANDA		HOSPIRA INC
065245	ANDA		FRESENIUS KABI USA
065246	ANDA		PLIVA
065247	ANDA		HOSPIRA INC
065248	ANDA		ORCHID HLTHCARE
065250	ANDA		ANI PHARMS
065251	ANDA		SAMSON MEDCL
065252	ANDA		FRESENIUS KABI USA
065253	ANDA		AUROBINDO PHARMA LTD
065254	ANDA		FOUGERA PHARMS
065255	ANDA		HIKMA
065256	ANDA		AUROBINDO
065257	ANDA		SANDOZ
065259	ANDA		LUPIN
065260	ANDA		HIKMA
065261	ANDA		LUPIN
065262	ANDA		TEVA
065263	ANDA		LUPIN
065264	ANDA		LUPIN
065265	ANDA		HIKMA
065266	ANDA		WOCKHARDT
065267	ANDA		ORCHID HLTHCARE
065268	ANDA		FACTA FARMA
065269	ANDA		FACTA FARMA
065271	ANDA		AUROBINDO
065274	ANDA		TEVA
065275	ANDA		HIKMA
065276	ANDA		LUPIN
065277	ANDA		LANNETT CO INC
065278	ANDA		ANI PHARMS
065280	ANDA		CEPHAZONE PHARMA
065281	ANDA		BAUSCH
065282	ANDA		TEVA PHARMS
065283	ANDA		SANDOZ
065284	ANDA		ORCHID HLTHCARE
065285	ANDA		LANNETT CO INC
065286	ANDA		HIKMA
065287	ANDA		LARKEN LABS
065288	ANDA		HIKMA
065289	ANDA		HIKMA
065290	ANDA		HOSPIRA INC
065291	ANDA		HIKMA PHARMS
065292	ANDA		HOSPIRA INC
065293	ANDA		HOSPIRA INC
065294	ANDA		CEPHAZONE PHARMA
065295	ANDA		CEPHAZONE PHARMA
065296	ANDA		CEPHAZONE PHARMA
065297	ANDA		SANDOZ
065301	ANDA		ORCHID HLTHCARE
065302	ANDA		WOCKHARDT
065303	ANDA		ACS DOBFAR
065305	ANDA		AKORN
065306	ANDA		ACS DOBFAR
065307	ANDA		ORCHID HLTHCARE
065308	ANDA		AUROBINDO PHARMA LTD
065309	ANDA		ORCHID HLTHCARE
065310	ANDA		SANDOZ
065311	ANDA		HIKMA
065312	ANDA		HOSPIRA INC
065313	ANDA		HOSPIRA INC
065314	ANDA		ISTITUTO BIO ITA SPA
065315	ANDA		STRIDES PHARMA
065316	ANDA		PHARM ASSOC
065317	ANDA		APOTEX INC
065319	ANDA		WOCKHARDT BIO AG
065320	ANDA		FOUGERA PHARMS
065321	ANDA		NESHER PHARMS
065322	ANDA		HIKMA
065323	ANDA		SUN PHARM INDS LTD
065324	ANDA		AUROBINDO PHARMA LTD
065325	ANDA		HIKMA
065326	ANDA		ORCHID HLTHCARE
065327	ANDA		APOTEX INC
065328	ANDA		ACS DOBFAR
065329	ANDA		ACS DOBFAR
065330	ANDA		SANDOZ
065331	ANDA		IMPAX LABS INC
065332	ANDA		TEVA PHARMS
065333	ANDA		APOTEX INC
065334	ANDA		AUROBINDO
065336	ANDA		YUNG SHIN PHARM
065337	ANDA		SANDOZ
065339	ANDA		EBEWE PHARMA
065340	ANDA		AUROBINDO PHARMA LTD
065342	ANDA		HIKMA FARMACEUTICA
065343	ANDA		HOSPIRA
065344	ANDA		STRIDES PHARMA
065345	ANDA		SANDOZ
065346	ANDA		FRESENIUS KABI USA
065347	ANDA		FRESENIUS KABI USA
065348	ANDA		CEPHAZONE PHARMA
065349	ANDA		AUROBINDO
065350	ANDA		HIKMA
065351	ANDA		APOTEX INC
065352	ANDA		AUROBINDO PHARMA
065353	ANDA		SANDOZ INC
065354	ANDA		CIPLA
065355	ANDA		LUPIN PHARMS
065356	ANDA		SUN PHARM INDS LTD
065358	ANDA		SANDOZ INC
065359	ANDA		ORCHID HLTHCARE
065360	ANDA		MYLAN
065361	ANDA		CIPLA LTD
065362	ANDA		SANDOZ
065363	ANDA		SANDOZ
065364	ANDA		FRESENIUS KABI USA
065365	ANDA		MYLAN
065366	ANDA		MYLAN
065368	ANDA		TEVA PHARMS
065369	ANDA		HOSPIRA INC
065370	ANDA		AUROBINDO PHARMA
065371	ANDA		MYLAN INSTITUTIONAL
065372	ANDA		FRESENIUS KABI USA
065373	ANDA		HIKMA PHARMS
065374	ANDA		FRESENIUS KABI USA
065375	ANDA		FRESENIUS KABI USA
065377	ANDA		MYLAN
065378	ANDA		SANDOZ
065379	ANDA		SANDOZ
065380	ANDA		LUPIN LTD
065381	ANDA		AUROBINDO PHARMA
065382	ANDA		SUN PHARM INDS LTD
065384	ANDA		CHARTWELL
065385	ANDA		LYNE
065386	ANDA		HOSPIRA INC
065387	ANDA		SANDOZ
065388	ANDA		ORCHID HLTHCARE
065389	ANDA		AKORN
065390	ANDA		LANNETT CO INC
065391	ANDA		WOCKHARDT
065392	ANDA		LUPIN
065394	ANDA		ACTAVIS MID ATLANTIC
065395	ANDA		AUROBINDO PHARMA
065396	ANDA		LUPIN
065397	ANDA		MYLAN LABS LTD
065398	ANDA		LUPIN LTD
065399	ANDA		LUPIN LTD
065400	ANDA		LUPIN LTD
065401	ANDA		PHARM ASSOC
065403	ANDA		ACS DOBFAR
065404	ANDA		WOCKHARDT
065405	ANDA		WOCKHARDT
065406	ANDA		ACS DOBFAR
065407	ANDA		MYLAN LABS LTD
065408	ANDA		FRESENIUS KABI USA
065409	ANDA		AUROBINDO PHARMA LTD
065410	ANDA		HIKMA
065411	ANDA		FRESENIUS KABI USA
065412	ANDA		YUNG SHIN PHARM
065413	ANDA		HIKMA
065414	ANDA		ACS DOBFAR
065415	ANDA		ACS DOBFAR
065416	ANDA		ACCORD HLTHCARE
065418	ANDA		ORCHID HLTHCARE
065419	ANDA		TEVA PHARMS
065420	ANDA		WOCKHARDT BIO AG
065421	ANDA		MYLAN LABS LTD
065422	ANDA		VISTAPHARM
065425	ANDA		AMNEAL PHARM
065427	ANDA		MYLAN
065428	ANDA		WOCKHARDT
065429	ANDA		ORCHID HLTHCARE
065430	NDA		B BRAUN
065431	ANDA		WOCKHARDT BIO AG
065432	ANDA		MYLAN LABS LTD
065433	ANDA		ZYDUS PHARMS USA INC
065434	ANDA		AUROBINDO PHARMA
065435	ANDA		AUROBINDO PHARMA
065436	ANDA		DR REDDYS LABS LTD
065438	ANDA		COSETTE
065439	ANDA		FRESENIUS KABI USA
065440	ANDA		FRESENIUS KABI USA
065441	ANDA		ACS DOBFAR
065442	ANDA		AUROBINDO PHARMA
065443	ANDA		MYLAN PHARMS INC
065444	ANDA		HIKMA PHARMS
065445	ANDA		ACTAVIS TOTOWA
065446	ANDA		HOSPIRA INC
065447	ANDA		EPIC PHARMA LLC
065448	ANDA		ISTITUTO BIO ITA SPA
065451	ANDA		SANDOZ
065453	ANDA		FRESENIUS KABI USA
065454	ANDA		CHARTWELL
065455	ANDA		HOSPIRA INC
065457	ANDA		TEVA PHARMS
065458	ANDA		STERISCIENCE
065461	ANDA		SANDOZ
065462	ANDA		SANDOZ
065464	ANDA		ACS DOBFAR SPA
065465	ANDA		BEDFORD
065467	ANDA		ACS DOBFAR SPA
065468	ANDA		NOSTRUM LABS INC
065470	ANDA		AUROBINDO PHARMA
065471	ANDA		SUN PHARM INDUSTRIES
065473	ANDA		AUROBINDO PHARMA
065475	ANDA		BEDFORD
065477	ANDA		ZYDUS PHARMS USA INC
065478	ANDA		AKORN
065481	ANDA		AUROBINDO PHARMA LTD
065482	ANDA		AUROBINDO PHARMA LTD
065483	ANDA		HOSPIRA INC
065484	ANDA		HOSPIRA INC
065485	ANDA		BARR LABS INC
065488	ANDA		LUPIN LTD
065489	ANDA		AUROBINDO
065490	ANDA		STRIDES PHARMA
065491	ANDA		TEVA PHARMS
065493	ANDA		AUROBINDO PHARMA
065496	ANDA		ALKEM LABS LTD
065498	ANDA		AUROBINDO PHARMA LTD
065499	ANDA		AUROBINDO PHARMA
